season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2021,10,stroll,18.0,0,12,14.0,0.0,12.0
2021,10,ocon,14.0,0,13,12.0,0.0,13.0
2021,10,tsunoda,10.0,0,14,9.0,0.0,14.0
2021,10,raikkonen,1.0,0,15,1.0,0.0,15.0
2021,10,giovinazzi,1.0,0,16,1.0,0.0,16.0
2021,10,russell,0.0,0,17,0.0,0.0,17.0
2021,10,mick_schumacher,0.0,0,18,0.0,0.0,18.0
2021,10,latifi,0.0,0,19,0.0,0.0,20.0
2021,10,mazepin,0.0,0,20,0.0,0.0,19.0
2021,11,hamilton,195.0,4,1,177.0,4.0,2.0
2021,11,max_verstappen,187.0,5,2,185.0,5.0,1.0
2021,11,norris,113.0,0,3,113.0,0.0,3.0
2021,11,bottas,108.0,0,4,108.0,0.0,4.0
2021,11,perez,104.0,1,5,104.0,1.0,5.0
2021,11,sainz,83.0,0,6,68.0,0.0,7.0
2021,11,leclerc,80.0,0,7,80.0,0.0,6.0
2021,11,gasly,50.0,0,8,39.0,0.0,9.0
2021,11,ricciardo,50.0,0,9,50.0,0.0,8.0
2021,11,ocon,39.0,1,10,14.0,0.0,13.0
2021,11,alonso,38.0,0,11,26.0,0.0,11.0
2021,11,vettel,30.0,0,12,30.0,0.0,10.0
2021,11,tsunoda,18.0,0,13,10.0,0.0,14.0
2021,11,stroll,18.0,0,14,18.0,0.0,12.0
2021,11,latifi,6.0,0,15,0.0,0.0,19.0
2021,11,russell,4.0,0,16,0.0,0.0,17.0
2021,11,raikkonen,2.0,0,17,1.0,0.0,15.0
2021,11,giovinazzi,1.0,0,18,1.0,0.0,16.0
2021,11,mick_schumacher,0.0,0,19,0.0,0.0,18.0
2021,11,mazepin,0.0,0,20,0.0,0.0,20.0
2021,12,hamilton,,4,1,195.0,4.0,1.0
2021,12,max_verstappen,,6,2,187.0,5.0,2.0
2021,12,norris,113.0,0,3,113.0,0.0,3.0
2021,12,bottas,108.0,0,4,108.0,0.0,4.0
2021,12,perez,104.0,1,5,104.0,1.0,5.0
2021,12,sainz,,0,6,83.0,0.0,6.0
2021,12,leclerc,82.0,0,7,80.0,0.0,7.0
2021,12,ricciardo,56.0,0,8,50.0,0.0,9.0
2021,12,gasly,54.0,0,9,50.0,0.0,8.0
2021,12,ocon,42.0,1,10,39.0,1.0,10.0
2021,12,alonso,38.0,0,11,38.0,0.0,11.0
2021,12,vettel,35.0,0,12,30.0,0.0,12.0
2021,12,tsunoda,18.0,0,13,18.0,0.0,13.0
2021,12,stroll,18.0,0,14,18.0,0.0,14.0
2021,12,russell,13.0,0,15,4.0,0.0,16.0
2021,12,latifi,7.0,0,16,6.0,0.0,15.0
2021,12,raikkonen,2.0,0,17,2.0,0.0,17.0
2021,12,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,12,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,12,mazepin,0.0,0,20,0.0,0.0,20.0
2021,13,max_verstappen,,7,1,0.0,6.0,2.0
2021,13,hamilton,,4,2,0.0,4.0,1.0
2021,13,bottas,123.0,0,3,108.0,0.0,4.0
2021,13,norris,114.0,0,4,113.0,0.0,3.0
2021,13,perez,108.0,1,5,104.0,1.0,5.0
2021,13,leclerc,92.0,0,6,82.0,0.0,7.0
2021,13,sainz,,0,7,0.0,0.0,6.0
2021,13,gasly,66.0,0,8,54.0,0.0,9.0
2021,13,ricciardo,56.0,0,9,56.0,0.0,8.0
2021,13,alonso,46.0,0,10,38.0,0.0,11.0
2021,13,ocon,44.0,1,11,42.0,1.0,10.0
2021,13,vettel,35.0,0,12,35.0,0.0,12.0
2021,13,tsunoda,18.0,0,13,18.0,0.0,13.0
2021,13,stroll,18.0,0,14,18.0,0.0,14.0
2021,13,russell,13.0,0,15,13.0,0.0,15.0
2021,13,latifi,7.0,0,16,7.0,0.0,16.0
2021,13,raikkonen,2.0,0,17,2.0,0.0,17.0
2021,13,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,13,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,13,mazepin,0.0,0,20,0.0,0.0,20.0
2021,13,kubica,0.0,0,21,0.0,0.0,0.0
2021,14,max_verstappen,,7,1,0.0,7.0,1.0
2021,14,hamilton,,4,2,0.0,4.0,2.0
2021,14,bottas,141.0,0,3,123.0,0.0,3.0
2021,14,norris,132.0,0,4,114.0,0.0,4.0
2021,14,perez,118.0,1,5,108.0,1.0,5.0
2021,14,leclerc,104.0,0,6,92.0,0.0,6.0
2021,14,sainz,,0,7,0.0,0.0,7.0
2021,14,ricciardo,83.0,1,8,56.0,0.0,9.0
2021,14,gasly,66.0,0,9,66.0,0.0,8.0
2021,14,alonso,50.0,0,10,46.0,0.0,10.0
2021,14,ocon,45.0,1,11,44.0,1.0,11.0
2021,14,vettel,35.0,0,12,35.0,0.0,12.0
2021,14,stroll,24.0,0,13,18.0,0.0,14.0
2021,14,tsunoda,18.0,0,14,18.0,0.0,13.0
2021,14,russell,15.0,0,15,13.0,0.0,15.0
2021,14,latifi,7.0,0,16,7.0,0.0,16.0
2021,14,raikkonen,2.0,0,17,2.0,0.0,17.0
2021,14,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,14,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,14,kubica,0.0,0,20,0.0,0.0,21.0
2021,14,mazepin,0.0,0,21,0.0,0.0,20.0
2021,15,hamilton,,5,1,0.0,4.0,2.0
2021,15,max_verstappen,,7,2,0.0,7.0,1.0
2021,15,bottas,151.0,0,3,141.0,0.0,3.0
2021,15,norris,139.0,0,4,132.0,0.0,4.0
2021,15,perez,120.0,1,5,118.0,1.0,5.0
2021,15,sainz,,0,6,0.0,0.0,7.0
2021,15,leclerc,104.0,0,7,104.0,0.0,6.0
2021,15,ricciardo,95.0,1,8,83.0,1.0,8.0
2021,15,gasly,66.0,0,9,66.0,0.0,9.0
2021,15,alonso,58.0,0,10,50.0,0.0,10.0
2021,15,ocon,45.0,1,11,45.0,1.0,11.0
2021,15,vettel,35.0,0,12,35.0,0.0,12.0
2021,15,stroll,24.0,0,13,24.0,0.0,13.0
2021,15,tsunoda,18.0,0,14,18.0,0.0,14.0
2021,15,russell,16.0,0,15,15.0,0.0,15.0
2021,15,latifi,7.0,0,16,7.0,0.0,16.0
2021,15,raikkonen,6.0,0,17,2.0,0.0,17.0
2021,15,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,15,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,15,kubica,0.0,0,20,0.0,0.0,20.0
2021,15,mazepin,0.0,0,21,0.0,0.0,21.0
2021,16,max_verstappen,,7,1,0.0,7.0,2.0
2021,16,hamilton,,5,2,0.0,5.0,1.0
2021,16,bottas,177.0,1,3,151.0,0.0,3.0
2021,16,norris,145.0,0,4,139.0,0.0,4.0
2021,16,perez,135.0,1,5,120.0,1.0,5.0
2021,16,sainz,,0,6,0.0,0.0,6.0
2021,16,leclerc,116.0,0,7,104.0,0.0,7.0
2021,16,ricciardo,95.0,1,8,95.0,1.0,8.0
2021,16,gasly,74.0,0,9,66.0,0.0,9.0
2021,16,alonso,58.0,0,10,58.0,0.0,10.0
2021,16,ocon,46.0,1,11,45.0,1.0,11.0
2021,16,vettel,35.0,0,12,35.0,0.0,12.0
2021,16,stroll,26.0,0,13,24.0,0.0,13.0
2021,16,tsunoda,18.0,0,14,18.0,0.0,14.0
2021,16,russell,16.0,0,15,16.0,0.0,15.0
2021,16,latifi,7.0,0,16,7.0,0.0,16.0
2021,16,raikkonen,6.0,0,17,6.0,0.0,17.0
2021,16,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,16,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,16,kubica,0.0,0,20,0.0,0.0,20.0
2021,16,mazepin,0.0,0,21,0.0,0.0,21.0
2021,17,max_verstappen,,8,1,0.0,7.0,1.0
2021,17,hamilton,,5,2,0.0,5.0,2.0
2021,17,bottas,185.0,1,3,177.0,1.0,3.0
2021,17,perez,150.0,1,4,135.0,1.0,5.0
2021,17,norris,149.0,0,5,145.0,0.0,4.0
2021,17,leclerc,128.0,0,6,116.0,0.0,7.0
2021,17,sainz,,0,7,0.0,0.0,6.0
2021,17,ricciardo,105.0,1,8,95.0,1.0,8.0
2021,17,gasly,74.0,0,9,74.0,0.0,9.0
2021,17,alonso,58.0,0,10,58.0,0.0,10.0
2021,17,ocon,46.0,1,11,46.0,1.0,11.0
2021,17,vettel,36.0,0,12,35.0,0.0,12.0
2021,17,stroll,26.0,0,13,26.0,0.0,13.0
2021,17,tsunoda,20.0,0,14,18.0,0.0,14.0
2021,17,russell,16.0,0,15,16.0,0.0,15.0
2021,17,latifi,7.0,0,16,7.0,0.0,16.0
2021,17,raikkonen,6.0,0,17,6.0,0.0,17.0
2021,17,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,17,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,17,kubica,0.0,0,20,0.0,0.0,20.0
2021,17,mazepin,0.0,0,21,0.0,0.0,21.0
2021,18,max_verstappen,,9,1,0.0,8.0,1.0
2021,18,hamilton,,5,2,0.0,5.0,2.0
2021,18,bottas,185.0,1,3,185.0,1.0,3.0
2021,18,perez,165.0,1,4,150.0,1.0,4.0
2021,18,norris,150.0,0,5,149.0,0.0,5.0
2021,18,leclerc,138.0,0,6,128.0,0.0,6.0
2021,18,sainz,,0,7,0.0,0.0,7.0
2021,18,ricciardo,105.0,1,8,105.0,1.0,8.0
2021,18,gasly,86.0,0,9,74.0,0.0,9.0
2021,18,alonso,60.0,0,10,58.0,0.0,10.0
2021,18,ocon,46.0,1,11,46.0,1.0,11.0
2021,18,vettel,42.0,0,12,36.0,0.0,12.0
2021,18,stroll,26.0,0,13,26.0,0.0,13.0
2021,18,tsunoda,20.0,0,14,20.0,0.0,14.0
2021,18,russell,16.0,0,15,16.0,0.0,15.0
2021,18,raikkonen,10.0,0,16,6.0,0.0,17.0
2021,18,latifi,7.0,0,17,7.0,0.0,16.0
2021,18,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,18,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,18,kubica,0.0,0,20,0.0,0.0,20.0
2021,18,mazepin,0.0,0,21,0.0,0.0,21.0
2021,19,max_verstappen,,9,1,0.0,9.0,1.0
2021,19,hamilton,,6,2,0.0,5.0,2.0
2021,19,bottas,203.0,1,3,185.0,1.0,3.0
2021,19,perez,178.0,1,4,165.0,1.0,4.0
2021,19,norris,151.0,0,5,150.0,0.0,5.0
2021,19,leclerc,148.0,0,6,138.0,0.0,6.0
2021,19,sainz,,0,7,0.0,0.0,7.0
2021,19,ricciardo,105.0,1,8,105.0,1.0,8.0
2021,19,gasly,92.0,0,9,86.0,0.0,9.0
2021,19,alonso,62.0,0,10,60.0,0.0,10.0
2021,19,ocon,50.0,1,11,46.0,1.0,11.0
2021,19,vettel,42.0,0,12,42.0,0.0,12.0
2021,19,stroll,26.0,0,13,26.0,0.0,13.0
2021,19,tsunoda,20.0,0,14,20.0,0.0,14.0
2021,19,russell,16.0,0,15,16.0,0.0,15.0
2021,19,raikkonen,10.0,0,16,10.0,0.0,16.0
2021,19,latifi,7.0,0,17,7.0,0.0,17.0
2021,19,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,19,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,19,kubica,0.0,0,20,0.0,0.0,20.0
2021,19,mazepin,0.0,0,21,0.0,0.0,21.0
2021,20,max_verstappen,,9,1,0.0,9.0,1.0
2021,20,hamilton,,7,2,0.0,6.0,2.0
2021,20,bottas,203.0,1,3,203.0,1.0,3.0
2021,20,perez,190.0,1,4,178.0,1.0,4.0
2021,20,norris,153.0,0,5,151.0,0.0,5.0
2021,20,leclerc,152.0,0,6,148.0,0.0,6.0
2021,20,sainz,,0,7,0.0,0.0,7.0
2021,20,ricciardo,105.0,1,8,105.0,1.0,8.0
2021,20,gasly,92.0,0,9,92.0,0.0,9.0
2021,20,alonso,77.0,0,10,62.0,0.0,10.0
2021,20,ocon,60.0,1,11,50.0,1.0,11.0
2021,20,vettel,43.0,0,12,42.0,0.0,12.0
2021,20,stroll,34.0,0,13,26.0,0.0,13.0
2021,20,tsunoda,20.0,0,14,20.0,0.0,14.0
2021,20,russell,16.0,0,15,16.0,0.0,15.0
2021,20,raikkonen,10.0,0,16,10.0,0.0,16.0
2021,20,latifi,7.0,0,17,7.0,0.0,17.0
2021,20,giovinazzi,1.0,0,18,1.0,0.0,18.0
2021,20,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,20,kubica,0.0,0,20,0.0,0.0,20.0
2021,20,mazepin,0.0,0,21,0.0,0.0,21.0
2021,21,max_verstappen,,9,1,0.0,9.0,1.0
2021,21,hamilton,,8,2,0.0,7.0,2.0
2021,21,bottas,218.0,1,3,203.0,1.0,3.0
2021,21,perez,190.0,1,4,190.0,1.0,4.0
2021,21,leclerc,158.0,0,5,152.0,0.0,6.0
2021,21,norris,154.0,0,6,153.0,0.0,5.0
2021,21,sainz,,0,7,0.0,0.0,7.0
2021,21,ricciardo,115.0,1,8,105.0,1.0,8.0
2021,21,gasly,100.0,0,9,92.0,0.0,9.0
2021,21,alonso,77.0,0,10,77.0,0.0,10.0
2021,21,ocon,72.0,1,11,60.0,1.0,11.0
2021,21,vettel,43.0,0,12,43.0,0.0,12.0
2021,21,stroll,34.0,0,13,34.0,0.0,13.0
2021,21,tsunoda,20.0,0,14,20.0,0.0,14.0
2021,21,russell,16.0,0,15,16.0,0.0,15.0
2021,21,raikkonen,10.0,0,16,10.0,0.0,16.0
2021,21,latifi,7.0,0,17,7.0,0.0,17.0
2021,21,giovinazzi,3.0,0,18,1.0,0.0,18.0
2021,21,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,21,kubica,0.0,0,20,0.0,0.0,20.0
2021,21,mazepin,0.0,0,21,0.0,0.0,21.0
2021,22,max_verstappen,,10,1,0.0,9.0,1.0
2021,22,hamilton,,8,2,0.0,8.0,2.0
2021,22,bottas,226.0,1,3,218.0,1.0,3.0
2021,22,perez,190.0,1,4,190.0,1.0,4.0
2021,22,sainz,,0,5,0.0,0.0,7.0
2021,22,norris,160.0,0,6,154.0,0.0,6.0
2021,22,leclerc,159.0,0,7,158.0,0.0,5.0
2021,22,ricciardo,115.0,1,8,115.0,1.0,8.0
2021,22,gasly,110.0,0,9,100.0,0.0,9.0
2021,22,alonso,81.0,0,10,77.0,0.0,10.0
2021,22,ocon,74.0,1,11,72.0,1.0,11.0
2021,22,vettel,43.0,0,12,43.0,0.0,12.0
2021,22,stroll,34.0,0,13,34.0,0.0,13.0
2021,22,tsunoda,32.0,0,14,20.0,0.0,14.0
2021,22,russell,16.0,0,15,16.0,0.0,15.0
2021,22,raikkonen,10.0,0,16,10.0,0.0,16.0
2021,22,latifi,7.0,0,17,7.0,0.0,17.0
2021,22,giovinazzi,3.0,0,18,3.0,0.0,18.0
2021,22,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2021,22,kubica,0.0,0,20,0.0,0.0,20.0
2021,22,mazepin,0.0,0,21,0.0,0.0,21.0
2022,1,leclerc,26.0,1,1,0.0,0.0,0.0
2022,1,sainz,18.0,0,2,0.0,0.0,0.0
2022,1,hamilton,15.0,0,3,0.0,0.0,0.0
2022,1,russell,12.0,0,4,0.0,0.0,0.0
2022,1,kevin_magnussen,10.0,0,5,0.0,0.0,0.0
2022,1,bottas,8.0,0,6,0.0,0.0,0.0
2022,1,ocon,6.0,0,7,0.0,0.0,0.0
2022,1,tsunoda,4.0,0,8,0.0,0.0,0.0
2022,1,alonso,2.0,0,9,0.0,0.0,0.0
2022,1,zhou,1.0,0,10,0.0,0.0,0.0
2022,1,mick_schumacher,0.0,0,11,0.0,0.0,0.0
2022,1,stroll,0.0,0,12,0.0,0.0,0.0
2022,1,albon,0.0,0,13,0.0,0.0,0.0
2022,1,ricciardo,0.0,0,14,0.0,0.0,0.0
2022,1,norris,0.0,0,15,0.0,0.0,0.0
2022,1,latifi,0.0,0,16,0.0,0.0,0.0
2022,1,hulkenberg,0.0,0,17,0.0,0.0,0.0
2022,1,perez,0.0,0,18,0.0,0.0,0.0
2022,1,max_verstappen,0.0,0,19,0.0,0.0,0.0
2022,1,gasly,0.0,0,20,0.0,0.0,0.0
2022,2,leclerc,45.0,1,1,26.0,1.0,1.0
2022,2,sainz,33.0,0,2,18.0,0.0,2.0
2022,2,max_verstappen,25.0,1,3,0.0,0.0,19.0
2022,2,russell,22.0,0,4,12.0,0.0,4.0
2022,2,hamilton,16.0,0,5,15.0,0.0,3.0
2022,2,ocon,14.0,0,6,6.0,0.0,7.0
2022,2,perez,12.0,0,7,0.0,0.0,18.0
2022,2,kevin_magnussen,12.0,0,8,10.0,0.0,5.0
2022,2,bottas,8.0,0,9,8.0,0.0,6.0
2022,2,norris,6.0,0,10,0.0,0.0,15.0
2022,2,tsunoda,4.0,0,11,4.0,0.0,8.0
2022,2,gasly,4.0,0,12,0.0,0.0,20.0
2022,2,alonso,2.0,0,13,2.0,0.0,9.0
2022,2,zhou,1.0,0,14,1.0,0.0,10.0
2022,2,mick_schumacher,0.0,0,15,0.0,0.0,11.0
2022,2,stroll,0.0,0,16,0.0,0.0,12.0
2022,2,hulkenberg,0.0,0,17,0.0,0.0,17.0
2022,2,albon,0.0,0,18,0.0,0.0,13.0
2022,2,ricciardo,0.0,0,19,0.0,0.0,14.0
2022,2,latifi,0.0,0,20,0.0,0.0,16.0
2022,3,leclerc,71.0,2,1,45.0,1.0,1.0
2022,3,russell,37.0,0,2,22.0,0.0,4.0
2022,3,sainz,33.0,0,3,33.0,0.0,2.0
2022,3,perez,30.0,0,4,12.0,0.0,7.0
2022,3,hamilton,28.0,0,5,16.0,0.0,5.0
2022,3,max_verstappen,25.0,1,6,25.0,1.0,3.0
2022,3,ocon,20.0,0,7,14.0,0.0,6.0
2022,3,norris,16.0,0,8,6.0,0.0,10.0
2022,3,kevin_magnussen,12.0,0,9,12.0,0.0,8.0
2022,3,bottas,12.0,0,10,8.0,0.0,9.0
2022,3,ricciardo,8.0,0,11,0.0,0.0,19.0
2022,3,gasly,6.0,0,12,4.0,0.0,12.0
2022,3,tsunoda,4.0,0,13,4.0,0.0,11.0
2022,3,alonso,2.0,0,14,2.0,0.0,13.0
2022,3,zhou,1.0,0,15,1.0,0.0,14.0
2022,3,albon,1.0,0,16,0.0,0.0,18.0
2022,3,mick_schumacher,0.0,0,17,0.0,0.0,15.0
2022,3,stroll,0.0,0,18,0.0,0.0,16.0
2022,3,hulkenberg,0.0,0,19,0.0,0.0,17.0
2022,3,latifi,0.0,0,20,0.0,0.0,20.0
2022,3,vettel,0.0,0,21,0.0,0.0,0.0
2022,4,leclerc,86.0,2,1,71.0,2.0,1.0
2022,4,max_verstappen,59.0,2,2,25.0,1.0,6.0
2022,4,perez,54.0,0,3,30.0,0.0,4.0
2022,4,russell,49.0,0,4,37.0,0.0,2.0
2022,4,sainz,38.0,0,5,33.0,0.0,3.0
2022,4,norris,35.0,0,6,16.0,0.0,8.0
2022,4,hamilton,28.0,0,7,28.0,0.0,5.0
2022,4,bottas,24.0,0,8,12.0,0.0,10.0
2022,4,ocon,20.0,0,9,20.0,0.0,7.0
2022,4,kevin_magnussen,15.0,0,10,12.0,0.0,9.0
2022,4,ricciardo,11.0,0,11,8.0,0.0,11.0
2022,4,tsunoda,10.0,0,12,4.0,0.0,13.0
2022,4,gasly,6.0,0,13,6.0,0.0,12.0
2022,4,vettel,4.0,0,14,0.0,0.0,21.0
2022,4,alonso,2.0,0,15,2.0,0.0,14.0
2022,4,zhou,1.0,0,16,1.0,0.0,15.0
2022,4,albon,1.0,0,17,1.0,0.0,16.0
2022,4,stroll,1.0,0,18,0.0,0.0,18.0
2022,4,mick_schumacher,0.0,0,19,0.0,0.0,17.0
2022,4,hulkenberg,0.0,0,20,0.0,0.0,19.0
2022,4,latifi,0.0,0,21,0.0,0.0,20.0
2022,5,leclerc,104.0,2,1,86.0,2.0,1.0
2022,5,max_verstappen,85.0,3,2,59.0,2.0,2.0
2022,5,perez,66.0,0,3,54.0,0.0,3.0
2022,5,russell,59.0,0,4,49.0,0.0,4.0
2022,5,sainz,53.0,0,5,38.0,0.0,5.0
2022,5,hamilton,36.0,0,6,28.0,0.0,7.0
2022,5,norris,35.0,0,7,35.0,0.0,6.0
2022,5,bottas,30.0,0,8,24.0,0.0,8.0
2022,5,ocon,24.0,0,9,20.0,0.0,9.0
2022,5,kevin_magnussen,15.0,0,10,15.0,0.0,10.0
2022,5,ricciardo,11.0,0,11,11.0,0.0,11.0
2022,5,tsunoda,10.0,0,12,10.0,0.0,12.0
2022,5,gasly,6.0,0,13,6.0,0.0,13.0
2022,5,vettel,4.0,0,14,4.0,0.0,14.0
2022,5,albon,3.0,0,15,1.0,0.0,17.0
2022,5,alonso,2.0,0,16,2.0,0.0,15.0
2022,5,stroll,2.0,0,17,1.0,0.0,18.0
2022,5,zhou,1.0,0,18,1.0,0.0,16.0
2022,5,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2022,5,hulkenberg,0.0,0,20,0.0,0.0,20.0
2022,5,latifi,0.0,0,21,0.0,0.0,21.0
2022,6,max_verstappen,110.0,4,1,85.0,3.0,2.0
2022,6,leclerc,104.0,2,2,104.0,2.0,1.0
2022,6,perez,85.0,0,3,66.0,0.0,3.0
2022,6,russell,74.0,0,4,59.0,0.0,4.0
2022,6,sainz,65.0,0,5,53.0,0.0,5.0
2022,6,hamilton,46.0,0,6,36.0,0.0,6.0
2022,6,norris,39.0,0,7,35.0,0.0,7.0
2022,6,bottas,38.0,0,8,30.0,0.0,8.0
2022,6,ocon,30.0,0,9,24.0,0.0,9.0
2022,6,kevin_magnussen,15.0,0,10,15.0,0.0,10.0
2022,6,tsunoda,11.0,0,11,10.0,0.0,12.0
2022,6,ricciardo,11.0,0,12,11.0,0.0,11.0
2022,6,gasly,6.0,0,13,6.0,0.0,13.0
2022,6,vettel,4.0,0,14,4.0,0.0,14.0
2022,6,alonso,4.0,0,15,2.0,0.0,16.0
2022,6,albon,3.0,0,16,3.0,0.0,15.0
2022,6,stroll,2.0,0,17,2.0,0.0,17.0
2022,6,zhou,1.0,0,18,1.0,0.0,18.0
2022,6,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2022,6,hulkenberg,0.0,0,20,0.0,0.0,20.0
2022,6,latifi,0.0,0,21,0.0,0.0,21.0
2022,7,max_verstappen,125.0,4,1,110.0,4.0,1.0
2022,7,leclerc,116.0,2,2,104.0,2.0,2.0
2022,7,perez,110.0,1,3,85.0,0.0,3.0
2022,7,russell,84.0,0,4,74.0,0.0,4.0
2022,7,sainz,83.0,0,5,65.0,0.0,5.0
2022,7,hamilton,50.0,0,6,46.0,0.0,6.0
2022,7,norris,48.0,0,7,39.0,0.0,7.0
2022,7,bottas,40.0,0,8,38.0,0.0,8.0
2022,7,ocon,30.0,0,9,30.0,0.0,9.0
2022,7,kevin_magnussen,15.0,0,10,15.0,0.0,10.0
2022,7,ricciardo,11.0,0,11,11.0,0.0,12.0
2022,7,tsunoda,11.0,0,12,11.0,0.0,11.0
2022,7,alonso,10.0,0,13,4.0,0.0,15.0
2022,7,gasly,6.0,0,14,6.0,0.0,13.0
2022,7,vettel,5.0,0,15,4.0,0.0,14.0
2022,7,albon,3.0,0,16,3.0,0.0,16.0
2022,7,stroll,2.0,0,17,2.0,0.0,17.0
2022,7,zhou,1.0,0,18,1.0,0.0,18.0
2022,7,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2022,7,hulkenberg,0.0,0,20,0.0,0.0,20.0
2022,7,latifi,0.0,0,21,0.0,0.0,21.0
2022,8,max_verstappen,150.0,5,1,125.0,4.0,1.0
2022,8,perez,129.0,1,2,110.0,1.0,3.0
2022,8,leclerc,116.0,2,3,116.0,2.0,2.0
2022,8,russell,99.0,0,4,84.0,0.0,4.0
2022,8,sainz,83.0,0,5,83.0,0.0,5.0
2022,8,hamilton,62.0,0,6,50.0,0.0,6.0
2022,8,norris,50.0,0,7,48.0,0.0,7.0
2022,8,bottas,40.0,0,8,40.0,0.0,8.0
2022,8,ocon,31.0,0,9,30.0,0.0,9.0
2022,8,gasly,16.0,0,10,6.0,0.0,14.0
2022,8,alonso,16.0,0,11,10.0,0.0,13.0
2022,8,kevin_magnussen,15.0,0,12,15.0,0.0,10.0
2022,8,ricciardo,15.0,0,13,11.0,0.0,11.0
2022,8,vettel,13.0,0,14,5.0,0.0,15.0
2022,8,tsunoda,11.0,0,15,11.0,0.0,12.0
2022,8,albon,3.0,0,16,3.0,0.0,16.0
2022,8,stroll,2.0,0,17,2.0,0.0,17.0
2022,8,zhou,1.0,0,18,1.0,0.0,18.0
2022,8,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2022,8,hulkenberg,0.0,0,20,0.0,0.0,20.0
2022,8,latifi,0.0,0,21,0.0,0.0,21.0
2022,9,max_verstappen,175.0,6,1,150.0,5.0,1.0
2022,9,perez,129.0,1,2,129.0,1.0,2.0
2022,9,leclerc,126.0,2,3,116.0,2.0,3.0
2022,9,russell,111.0,0,4,99.0,0.0,4.0
2022,9,sainz,102.0,0,5,83.0,0.0,5.0
2022,9,hamilton,77.0,0,6,62.0,0.0,6.0
2022,9,norris,50.0,0,7,50.0,0.0,7.0
2022,9,bottas,46.0,0,8,40.0,0.0,8.0
2022,9,ocon,39.0,0,9,31.0,0.0,9.0
2022,9,alonso,18.0,0,10,16.0,0.0,11.0
2022,9,gasly,16.0,0,11,16.0,0.0,10.0
2022,9,kevin_magnussen,15.0,0,12,15.0,0.0,12.0
2022,9,ricciardo,15.0,0,13,15.0,0.0,13.0
2022,9,vettel,13.0,0,14,13.0,0.0,14.0
2022,9,tsunoda,11.0,0,15,11.0,0.0,15.0
2022,9,zhou,5.0,0,16,1.0,0.0,18.0
2022,9,albon,3.0,0,17,3.0,0.0,16.0
2022,9,stroll,3.0,0,18,2.0,0.0,17.0
2022,9,mick_schumacher,0.0,0,19,0.0,0.0,19.0
2022,9,hulkenberg,0.0,0,20,0.0,0.0,20.0
2022,9,latifi,0.0,0,21,0.0,0.0,21.0
2022,10,max_verstappen,181.0,6,1,175.0,6.0,1.0
2022,10,perez,147.0,1,2,129.0,1.0,2.0
2022,10,leclerc,138.0,2,3,126.0,2.0,3.0
2022,10,sainz,127.0,1,4,102.0,0.0,5.0
2022,10,russell,111.0,0,5,111.0,0.0,4.0
2022,10,hamilton,93.0,0,6,77.0,0.0,6.0
2022,10,norris,58.0,0,7,50.0,0.0,7.0
2022,10,bottas,46.0,0,8,46.0,0.0,8.0
2022,10,ocon,39.0,0,9,39.0,0.0,9.0
2022,10,alonso,28.0,0,10,18.0,0.0,10.0
2022,10,gasly,16.0,0,11,16.0,0.0,11.0
2022,10,kevin_magnussen,16.0,0,12,15.0,0.0,12.0
2022,10,vettel,15.0,0,13,13.0,0.0,14.0
2022,10,ricciardo,15.0,0,14,15.0,0.0,13.0
2022,10,tsunoda,11.0,0,15,11.0,0.0,15.0
2022,10,zhou,5.0,0,16,5.0,0.0,16.0
2022,10,mick_schumacher,4.0,0,17,0.0,0.0,19.0
2022,10,albon,3.0,0,18,3.0,0.0,17.0
2022,10,stroll,3.0,0,19,3.0,0.0,18.0
2022,10,latifi,0.0,0,20,0.0,0.0,21.0
2022,10,hulkenberg,0.0,0,21,0.0,0.0,20.0
2022,11,max_verstappen,208.0,6,1,181.0,6.0,1.0
2022,11,leclerc,170.0,3,2,138.0,2.0,3.0
2022,11,perez,151.0,1,3,147.0,1.0,2.0
2022,11,sainz,133.0,1,4,127.0,1.0,4.0
