season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
2019,5,renault,12.0,0,8,12.0,0.0,7.0
2019,5,toro_rosso,6.0,0,9,4.0,0.0,9.0
2019,5,williams,0.0,0,10,0.0,0.0,10.0
2019,6,mercedes,257.0,6,1,217.0,5.0,1.0
2019,6,ferrari,139.0,0,2,121.0,0.0,2.0
2019,6,red_bull,110.0,0,3,87.0,0.0,3.0
2019,6,mclaren,30.0,0,4,22.0,0.0,4.0
2019,6,racing_point,17.0,0,5,17.0,0.0,5.0
2019,6,haas,16.0,0,6,15.0,0.0,6.0
2019,6,toro_rosso,16.0,0,7,6.0,0.0,9.0
2019,6,renault,14.0,0,8,12.0,0.0,8.0
2019,6,alfa,13.0,0,9,13.0,0.0,7.0
2019,6,williams,0.0,0,10,0.0,0.0,10.0
2019,7,mercedes,295.0,7,1,257.0,6.0,1.0
2019,7,ferrari,172.0,0,2,139.0,0.0,2.0
2019,7,red_bull,124.0,0,3,110.0,0.0,3.0
2019,7,mclaren,30.0,0,4,30.0,0.0,4.0
2019,7,renault,28.0,0,5,14.0,0.0,8.0
2019,7,racing_point,19.0,0,6,17.0,0.0,5.0
2019,7,toro_rosso,17.0,0,7,16.0,0.0,7.0
2019,7,haas,16.0,0,8,16.0,0.0,6.0
2019,7,alfa,13.0,0,9,13.0,0.0,9.0
2019,7,williams,0.0,0,10,0.0,0.0,10.0
2019,8,mercedes,338.0,8,1,295.0,7.0,1.0
2019,8,ferrari,198.0,0,2,172.0,0.0,2.0
2019,8,red_bull,137.0,0,3,124.0,0.0,3.0
2019,8,mclaren,40.0,0,4,30.0,0.0,4.0
2019,8,renault,32.0,0,5,28.0,0.0,5.0
2019,8,racing_point,19.0,0,6,19.0,0.0,6.0
2019,8,alfa,19.0,0,7,13.0,0.0,9.0
2019,8,toro_rosso,17.0,0,8,17.0,0.0,7.0
2019,8,haas,16.0,0,9,16.0,0.0,8.0
2019,8,williams,0.0,0,10,0.0,0.0,10.0
2019,9,mercedes,363.0,8,1,338.0,8.0,1.0
2019,9,ferrari,228.0,0,2,198.0,0.0,2.0
2019,9,red_bull,169.0,1,3,137.0,0.0,3.0
2019,9,mclaren,52.0,0,4,40.0,0.0,4.0
2019,9,renault,32.0,0,5,32.0,0.0,5.0
2019,9,alfa,22.0,0,6,19.0,0.0,7.0
2019,9,racing_point,19.0,0,7,19.0,0.0,6.0
2019,9,toro_rosso,17.0,0,8,17.0,0.0,8.0
2019,9,haas,16.0,0,9,16.0,0.0,9.0
2019,9,williams,0.0,0,10,0.0,0.0,10.0
2019,10,mercedes,407.0,9,1,363.0,8.0,1.0
2019,10,ferrari,243.0,0,2,228.0,0.0,2.0
2019,10,red_bull,191.0,1,3,169.0,1.0,3.0
2019,10,mclaren,60.0,0,4,52.0,0.0,4.0
2019,10,renault,39.0,0,5,32.0,0.0,5.0
2019,10,alfa,26.0,0,6,22.0,0.0,6.0
2019,10,racing_point,19.0,0,7,19.0,0.0,7.0
2019,10,toro_rosso,19.0,0,8,17.0,0.0,8.0
2019,10,haas,16.0,0,9,16.0,0.0,9.0
2019,10,williams,0.0,0,10,0.0,0.0,10.0
2019,11,mercedes,409.0,9,1,407.0,9.0,1.0
2019,11,ferrari,261.0,0,2,243.0,0.0,2.0
2019,11,red_bull,217.0,2,3,191.0,1.0,3.0
2019,11,mclaren,70.0,0,4,60.0,0.0,4.0
2019,11,toro_rosso,42.0,0,5,19.0,0.0,8.0
2019,11,renault,39.0,0,6,39.0,0.0,5.0
2019,11,racing_point,31.0,0,7,19.0,0.0,7.0
2019,11,haas,26.0,0,8,16.0,0.0,9.0
2019,11,alfa,26.0,0,9,26.0,0.0,6.0
2019,11,williams,1.0,0,10,0.0,0.0,10.0
2019,12,mercedes,438.0,10,1,409.0,9.0,1.0
2019,12,ferrari,288.0,0,2,261.0,0.0,2.0
2019,12,red_bull,244.0,2,3,217.0,2.0,3.0
2019,12,mclaren,82.0,0,4,70.0,0.0,4.0
2019,12,toro_rosso,43.0,0,5,42.0,0.0,5.0
2019,12,renault,39.0,0,6,39.0,0.0,6.0
2019,12,alfa,32.0,0,7,26.0,0.0,9.0
2019,12,racing_point,31.0,0,8,31.0,0.0,7.0
2019,12,haas,26.0,0,9,26.0,0.0,8.0
2019,12,williams,1.0,0,10,1.0,0.0,10.0
2019,13,mercedes,471.0,10,1,438.0,10.0,1.0
2019,13,ferrari,326.0,1,2,288.0,0.0,2.0
2019,13,red_bull,254.0,2,3,244.0,2.0,3.0
2019,13,mclaren,82.0,0,4,82.0,0.0,4.0
2019,13,toro_rosso,51.0,0,5,43.0,0.0,5.0
2019,13,renault,43.0,0,6,39.0,0.0,6.0
2019,13,racing_point,40.0,0,7,31.0,0.0,8.0
2019,13,alfa,32.0,0,8,32.0,0.0,7.0
2019,13,haas,26.0,0,9,26.0,0.0,9.0
2019,13,williams,1.0,0,10,1.0,0.0,10.0
2019,14,mercedes,505.0,10,1,471.0,10.0,1.0
2019,14,ferrari,351.0,2,2,326.0,1.0,2.0
2019,14,red_bull,266.0,2,3,254.0,2.0,3.0
2019,14,mclaren,83.0,0,4,82.0,0.0,4.0
2019,14,renault,65.0,0,5,43.0,0.0,6.0
2019,14,toro_rosso,51.0,0,6,51.0,0.0,5.0
2019,14,racing_point,46.0,0,7,40.0,0.0,7.0
2019,14,alfa,34.0,0,8,32.0,0.0,8.0
2019,14,haas,26.0,0,9,26.0,0.0,9.0
2019,14,williams,1.0,0,10,1.0,0.0,10.0
2019,15,mercedes,527.0,10,1,505.0,10.0,1.0
2019,15,ferrari,394.0,3,2,351.0,2.0,2.0
2019,15,red_bull,289.0,2,3,266.0,2.0,3.0
2019,15,mclaren,89.0,0,4,83.0,0.0,4.0
2019,15,renault,67.0,0,5,65.0,0.0,5.0
2019,15,toro_rosso,55.0,0,6,51.0,0.0,6.0
2019,15,racing_point,46.0,0,7,46.0,0.0,7.0
2019,15,alfa,35.0,0,8,34.0,0.0,8.0
2019,15,haas,26.0,0,9,26.0,0.0,9.0
2019,15,williams,1.0,0,10,1.0,0.0,10.0
2019,16,mercedes,571.0,11,1,527.0,10.0,1.0
2019,16,ferrari,409.0,3,2,394.0,3.0,2.0
2019,16,red_bull,311.0,2,3,289.0,2.0,3.0
2019,16,mclaren,101.0,0,4,89.0,0.0,4.0
2019,16,renault,68.0,0,5,67.0,0.0,5.0
2019,16,toro_rosso,55.0,0,6,55.0,0.0,6.0
2019,16,racing_point,52.0,0,7,46.0,0.0,7.0
2019,16,alfa,35.0,0,8,35.0,0.0,8.0
2019,16,haas,28.0,0,9,26.0,0.0,9.0
2019,16,williams,1.0,0,10,1.0,0.0,10.0
2019,17,mercedes,612.0,12,1,571.0,11.0,1.0
2019,17,ferrari,435.0,3,2,409.0,3.0,2.0
2019,17,red_bull,323.0,2,3,311.0,2.0,3.0
2019,17,mclaren,111.0,0,4,101.0,0.0,4.0
2019,17,renault,68.0,0,5,68.0,0.0,5.0
2019,17,toro_rosso,62.0,0,6,55.0,0.0,6.0
2019,17,racing_point,58.0,0,7,52.0,0.0,7.0
2019,17,alfa,35.0,0,8,35.0,0.0,8.0
2019,17,haas,28.0,0,9,28.0,0.0,9.0
2019,17,williams,1.0,0,10,1.0,0.0,10.0
2019,18,mercedes,652.0,13,1,612.0,12.0,1.0
2019,18,ferrari,466.0,3,2,435.0,3.0,2.0
2019,18,red_bull,341.0,2,3,323.0,2.0,3.0
2019,18,mclaren,111.0,0,4,111.0,0.0,4.0
2019,18,renault,73.0,0,5,68.0,0.0,5.0
2019,18,toro_rosso,64.0,0,6,62.0,0.0,6.0
2019,18,racing_point,64.0,0,7,58.0,0.0,7.0
2019,18,alfa,35.0,0,8,35.0,0.0,8.0
2019,18,haas,28.0,0,9,28.0,0.0,9.0
2019,18,williams,1.0,0,10,1.0,0.0,10.0
2019,19,mercedes,695.0,14,1,652.0,13.0,1.0
2019,19,ferrari,479.0,3,2,466.0,3.0,2.0
2019,19,red_bull,366.0,2,3,341.0,2.0,3.0
2019,19,mclaren,121.0,0,4,111.0,0.0,4.0
2019,19,renault,83.0,0,5,73.0,0.0,5.0
2019,19,racing_point,65.0,0,6,64.0,0.0,7.0
2019,19,toro_rosso,64.0,0,7,64.0,0.0,6.0
2019,19,alfa,35.0,0,8,35.0,0.0,8.0
2019,19,haas,28.0,0,9,28.0,0.0,9.0
2019,19,williams,1.0,0,10,1.0,0.0,10.0
2019,20,mercedes,701.0,14,1,695.0,14.0,1.0
2019,20,ferrari,479.0,3,2,479.0,3.0,2.0
2019,20,red_bull,391.0,3,3,366.0,2.0,3.0
2019,20,mclaren,140.0,0,4,121.0,0.0,4.0
2019,20,renault,91.0,0,5,83.0,0.0,5.0
2019,20,toro_rosso,83.0,0,6,64.0,0.0,7.0
2019,20,racing_point,67.0,0,7,65.0,0.0,6.0
2019,20,alfa,57.0,0,8,35.0,0.0,8.0
2019,20,haas,28.0,0,9,28.0,0.0,9.0
2019,20,williams,1.0,0,10,1.0,0.0,10.0
2019,21,mercedes,739.0,15,1,701.0,14.0,1.0
2019,21,ferrari,504.0,3,2,479.0,3.0,2.0
2019,21,red_bull,417.0,3,3,391.0,3.0,3.0
2019,21,mclaren,145.0,0,4,140.0,0.0,4.0
2019,21,renault,91.0,0,5,91.0,0.0,5.0
2019,21,toro_rosso,85.0,0,6,83.0,0.0,6.0
2019,21,racing_point,73.0,0,7,67.0,0.0,7.0
2019,21,alfa,57.0,0,8,57.0,0.0,8.0
2019,21,haas,28.0,0,9,28.0,0.0,9.0
2019,21,williams,1.0,0,10,1.0,0.0,10.0
2020,1,mercedes,37.0,1,1,0.0,0.0,0.0
2020,1,mclaren,26.0,0,2,0.0,0.0,0.0
2020,1,ferrari,19.0,0,3,0.0,0.0,0.0
2020,1,racing_point,8.0,0,4,0.0,0.0,0.0
2020,1,alphatauri,6.0,0,5,0.0,0.0,0.0
2020,1,renault,4.0,0,6,0.0,0.0,0.0
2020,1,alfa,2.0,0,7,0.0,0.0,0.0
2020,1,williams,0.0,0,8,0.0,0.0,0.0
2020,1,red_bull,0.0,0,9,0.0,0.0,0.0
2020,1,haas,0.0,0,10,0.0,0.0,0.0
2020,2,mercedes,80.0,2,1,37.0,1.0,1.0
2020,2,mclaren,39.0,0,2,26.0,0.0,2.0
2020,2,red_bull,27.0,0,3,0.0,0.0,9.0
2020,2,racing_point,22.0,0,4,8.0,0.0,4.0
2020,2,ferrari,19.0,0,5,19.0,0.0,3.0
2020,2,renault,8.0,0,6,4.0,0.0,6.0
2020,2,alphatauri,7.0,0,7,6.0,0.0,5.0
2020,2,alfa,2.0,0,8,2.0,0.0,7.0
2020,2,williams,0.0,0,9,0.0,0.0,8.0
2020,2,haas,0.0,0,10,0.0,0.0,10.0
2020,3,mercedes,121.0,3,1,80.0,2.0,1.0
2020,3,red_bull,55.0,0,2,27.0,0.0,3.0
2020,3,mclaren,41.0,0,3,39.0,0.0,2.0
2020,3,racing_point,40.0,0,4,22.0,0.0,4.0
2020,3,ferrari,27.0,0,5,19.0,0.0,5.0
2020,3,renault,12.0,0,6,8.0,0.0,6.0
2020,3,alphatauri,7.0,0,7,7.0,0.0,7.0
2020,3,alfa,2.0,0,8,2.0,0.0,8.0
2020,3,haas,1.0,0,9,0.0,0.0,10.0
2020,3,williams,0.0,0,10,0.0,0.0,9.0
2020,4,mercedes,146.0,4,1,121.0,3.0,1.0
2020,4,red_bull,78.0,0,2,55.0,0.0,2.0
2020,4,mclaren,51.0,0,3,41.0,0.0,3.0
2020,4,ferrari,43.0,0,4,27.0,0.0,5.0
2020,4,racing_point,42.0,0,5,40.0,0.0,4.0
2020,4,renault,32.0,0,6,12.0,0.0,6.0
2020,4,alphatauri,13.0,0,7,7.0,0.0,7.0
2020,4,alfa,2.0,0,8,2.0,0.0,8.0
2020,4,haas,1.0,0,9,1.0,0.0,9.0
2020,4,williams,0.0,0,10,0.0,0.0,10.0
2020,5,mercedes,180.0,4,1,146.0,4.0,1.0
2020,5,red_bull,113.0,1,2,78.0,0.0,2.0
2020,5,ferrari,55.0,0,3,43.0,0.0,4.0
2020,5,mclaren,53.0,0,4,51.0,0.0,3.0
2020,5,racing_point,41.0,0,5,42.0,0.0,5.0
2020,5,renault,36.0,0,6,32.0,0.0,6.0
2020,5,alphatauri,14.0,0,7,13.0,0.0,7.0
2020,5,alfa,2.0,0,8,2.0,0.0,8.0
2020,5,haas,1.0,0,9,1.0,0.0,9.0
2020,5,williams,0.0,0,10,0.0,0.0,10.0
2020,6,mercedes,221.0,5,1,180.0,4.0,1.0
2020,6,red_bull,135.0,1,2,113.0,1.0,2.0
2020,6,racing_point,63.0,0,3,41.0,0.0,5.0
2020,6,mclaren,62.0,0,4,53.0,0.0,4.0
2020,6,ferrari,61.0,0,5,55.0,0.0,3.0
2020,6,renault,36.0,0,6,36.0,0.0,6.0
2020,6,alphatauri,16.0,0,7,14.0,0.0,7.0
2020,6,alfa,2.0,0,8,2.0,0.0,8.0
2020,6,haas,1.0,0,9,1.0,0.0,9.0
2020,6,williams,0.0,0,10,0.0,0.0,10.0
2020,7,mercedes,264.0,6,1,221.0,5.0,1.0
2020,7,red_bull,158.0,1,2,135.0,1.0,2.0
2020,7,mclaren,68.0,0,3,62.0,0.0,4.0
2020,7,racing_point,66.0,0,4,63.0,0.0,3.0
2020,7,ferrari,61.0,0,5,61.0,0.0,5.0
2020,7,renault,59.0,0,6,36.0,0.0,6.0
2020,7,alphatauri,20.0,0,7,16.0,0.0,7.0
2020,7,alfa,2.0,0,8,2.0,0.0,8.0
2020,7,haas,1.0,0,9,1.0,0.0,9.0
2020,7,williams,0.0,0,10,0.0,0.0,10.0
2020,8,mercedes,281.0,6,1,264.0,6.0,1.0
2020,8,red_bull,158.0,1,2,158.0,1.0,2.0
2020,8,mclaren,98.0,0,3,68.0,0.0,3.0
2020,8,racing_point,82.0,0,4,66.0,0.0,4.0
2020,8,renault,71.0,0,5,59.0,0.0,6.0
2020,8,ferrari,61.0,0,6,61.0,0.0,5.0
2020,8,alphatauri,47.0,1,7,20.0,0.0,7.0
2020,8,alfa,2.0,0,8,2.0,0.0,8.0
2020,8,haas,1.0,0,9,1.0,0.0,9.0
2020,8,williams,0.0,0,10,0.0,0.0,10.0
2020,9,mercedes,325.0,7,1,281.0,6.0,1.0
2020,9,red_bull,173.0,1,2,158.0,1.0,2.0
2020,9,mclaren,106.0,0,3,98.0,0.0,3.0
2020,9,racing_point,92.0,0,4,82.0,0.0,4.0
2020,9,renault,83.0,0,5,71.0,0.0,5.0
2020,9,ferrari,66.0,0,6,61.0,0.0,6.0
2020,9,alphatauri,53.0,1,7,47.0,1.0,7.0
2020,9,alfa,4.0,0,8,2.0,0.0,8.0
2020,9,haas,1.0,0,9,1.0,0.0,9.0
2020,9,williams,0.0,0,10,0.0,0.0,10.0
2020,10,mercedes,366.0,8,1,325.0,7.0,1.0
2020,10,red_bull,192.0,1,2,173.0,1.0,2.0
2020,10,mclaren,106.0,0,3,106.0,0.0,3.0
2020,10,racing_point,104.0,0,4,92.0,0.0,4.0
2020,10,renault,99.0,0,5,83.0,0.0,5.0
2020,10,ferrari,74.0,0,6,66.0,0.0,6.0
2020,10,alphatauri,59.0,1,7,53.0,1.0,7.0
2020,10,alfa,4.0,0,8,4.0,0.0,8.0
2020,10,haas,1.0,0,9,1.0,0.0,9.0
2020,10,williams,0.0,0,10,0.0,0.0,10.0
2020,11,mercedes,391.0,9,1,366.0,8.0,1.0
2020,11,red_bull,211.0,1,2,192.0,1.0,2.0
2020,11,racing_point,120.0,0,3,104.0,0.0,4.0
2020,11,mclaren,116.0,0,4,106.0,0.0,3.0
2020,11,renault,114.0,0,5,99.0,0.0,5.0
2020,11,ferrari,80.0,0,6,74.0,0.0,6.0
2020,11,alphatauri,67.0,1,7,59.0,1.0,7.0
2020,11,alfa,5.0,0,8,4.0,0.0,8.0
2020,11,haas,3.0,0,9,1.0,0.0,9.0
2020,11,williams,0.0,0,10,0.0,0.0,10.0
2020,12,mercedes,435.0,10,1,391.0,9.0,1.0
2020,12,red_bull,226.0,1,2,211.0,1.0,2.0
2020,12,racing_point,126.0,0,3,120.0,0.0,3.0
2020,12,mclaren,124.0,0,4,116.0,0.0,4.0
2020,12,renault,120.0,0,5,114.0,0.0,5.0
2020,12,ferrari,93.0,0,6,80.0,0.0,6.0
2020,12,alphatauri,77.0,1,7,67.0,1.0,7.0
2020,12,alfa,5.0,0,8,5.0,0.0,8.0
2020,12,haas,3.0,0,9,3.0,0.0,9.0
2020,12,williams,0.0,0,10,0.0,0.0,10.0
2020,13,mercedes,479.0,11,1,435.0,10.0,1.0
2020,13,red_bull,226.0,1,2,226.0,1.0,2.0
2020,13,renault,135.0,0,3,120.0,0.0,5.0
2020,13,mclaren,134.0,0,4,124.0,0.0,4.0
2020,13,racing_point,134.0,0,5,126.0,0.0,3.0
2020,13,ferrari,103.0,0,6,93.0,0.0,6.0
2020,13,alphatauri,89.0,1,7,77.0,1.0,7.0
2020,13,alfa,8.0,0,8,5.0,0.0,8.0
2020,13,haas,3.0,0,9,3.0,0.0,9.0
2020,13,williams,0.0,0,10,0.0,0.0,10.0
2020,14,mercedes,504.0,12,1,479.0,11.0,1.0
2020,14,red_bull,240.0,1,2,226.0,1.0,2.0
2020,14,racing_point,154.0,0,3,134.0,0.0,5.0
2020,14,mclaren,149.0,0,4,134.0,0.0,4.0
2020,14,renault,136.0,0,5,135.0,0.0,3.0
2020,14,ferrari,130.0,0,6,103.0,0.0,6.0
2020,14,alphatauri,89.0,1,7,89.0,1.0,7.0
2020,14,alfa,8.0,0,8,8.0,0.0,8.0
2020,14,haas,3.0,0,9,3.0,0.0,9.0
2020,14,williams,0.0,0,10,0.0,0.0,10.0
2020,15,mercedes,533.0,13,1,504.0,12.0,1.0
2020,15,red_bull,274.0,1,2,240.0,1.0,2.0
2020,15,mclaren,171.0,0,3,149.0,0.0,4.0
2020,15,racing_point,154.0,0,4,154.0,0.0,3.0
2020,15,renault,144.0,0,5,136.0,0.0,5.0
2020,15,ferrari,131.0,0,6,130.0,0.0,6.0
2020,15,alphatauri,97.0,1,7,89.0,1.0,7.0
2020,15,alfa,8.0,0,8,8.0,0.0,8.0
2020,15,haas,3.0,0,9,3.0,0.0,9.0
2020,15,williams,0.0,0,10,0.0,0.0,10.0
2020,16,mercedes,540.0,13,1,533.0,13.0,1.0
2020,16,red_bull,282.0,1,2,274.0,1.0,2.0
2020,16,racing_point,194.0,1,3,154.0,0.0,4.0
2020,16,mclaren,184.0,0,4,171.0,0.0,3.0
2020,16,renault,172.0,0,5,144.0,0.0,5.0
2020,16,ferrari,131.0,0,6,131.0,0.0,6.0
2020,16,alphatauri,103.0,1,7,97.0,1.0,7.0
2020,16,alfa,8.0,0,8,8.0,0.0,8.0
2020,16,haas,3.0,0,9,3.0,0.0,9.0
2020,16,williams,0.0,0,10,0.0,0.0,10.0
2020,17,mercedes,573.0,13,1,540.0,13.0,1.0
2020,17,red_bull,319.0,2,2,282.0,1.0,2.0
2020,17,mclaren,202.0,0,3,184.0,0.0,4.0
2020,17,racing_point,195.0,1,4,194.0,1.0,3.0
2020,17,renault,181.0,0,5,172.0,0.0,5.0
2020,17,ferrari,131.0,0,6,131.0,0.0,6.0
2020,17,alphatauri,107.0,1,7,103.0,1.0,7.0
2020,17,alfa,8.0,0,8,8.0,0.0,8.0
2020,17,haas,3.0,0,9,3.0,0.0,9.0
2020,17,williams,0.0,0,10,0.0,0.0,10.0
2021,1,mercedes,41.0,1,1,0.0,0.0,0.0
2021,1,red_bull,28.0,0,2,0.0,0.0,0.0
2021,1,mclaren,18.0,0,3,0.0,0.0,0.0
2021,1,ferrari,12.0,0,4,0.0,0.0,0.0
2021,1,alphatauri,2.0,0,5,0.0,0.0,0.0
2021,1,aston_martin,1.0,0,6,0.0,0.0,0.0
2021,1,alfa,0.0,0,7,0.0,0.0,0.0
2021,1,alpine,0.0,0,8,0.0,0.0,0.0
2021,1,williams,0.0,0,9,0.0,0.0,0.0
2021,1,haas,0.0,0,10,0.0,0.0,0.0
2021,2,mercedes,60.0,1,1,41.0,1.0,1.0
2021,2,red_bull,53.0,1,2,28.0,0.0,2.0
2021,2,mclaren,41.0,0,3,18.0,0.0,3.0
2021,2,ferrari,34.0,0,4,12.0,0.0,4.0
2021,2,alphatauri,8.0,0,5,2.0,0.0,5.0
2021,2,aston_martin,5.0,0,6,1.0,0.0,6.0
2021,2,alpine,3.0,0,7,0.0,0.0,8.0
2021,2,alfa,0.0,0,8,0.0,0.0,7.0
2021,2,williams,0.0,0,9,0.0,0.0,9.0
2021,2,haas,0.0,0,10,0.0,0.0,10.0
2021,3,mercedes,101.0,2,1,60.0,1.0,1.0
2021,3,red_bull,83.0,1,2,53.0,1.0,2.0
2021,3,mclaren,53.0,0,3,41.0,0.0,3.0
2021,3,ferrari,42.0,0,4,34.0,0.0,4.0
2021,3,alpine,13.0,0,5,3.0,0.0,7.0
2021,3,alphatauri,9.0,0,6,8.0,0.0,5.0
2021,3,aston_martin,5.0,0,7,5.0,0.0,6.0
2021,3,alfa,0.0,0,8,0.0,0.0,8.0
2021,3,williams,0.0,0,9,0.0,0.0,9.0
2021,3,haas,0.0,0,10,0.0,0.0,10.0
2021,4,mercedes,141.0,3,1,101.0,2.0,1.0
2021,4,red_bull,112.0,1,2,83.0,1.0,2.0
2021,4,mclaren,65.0,0,3,53.0,0.0,3.0
2021,4,ferrari,60.0,0,4,42.0,0.0,4.0
2021,4,alpine,15.0,0,5,13.0,0.0,5.0
2021,4,alphatauri,10.0,0,6,9.0,0.0,6.0
2021,4,aston_martin,5.0,0,7,5.0,0.0,7.0
2021,4,alfa,0.0,0,8,0.0,0.0,8.0
2021,4,williams,0.0,0,9,0.0,0.0,9.0
2021,4,haas,0.0,0,10,0.0,0.0,10.0
2021,5,red_bull,149.0,2,1,112.0,1.0,2.0
2021,5,mercedes,148.0,3,2,141.0,3.0,1.0
2021,5,mclaren,80.0,0,3,65.0,0.0,3.0
2021,5,ferrari,78.0,0,4,60.0,0.0,4.0
2021,5,aston_martin,19.0,0,5,5.0,0.0,7.0
2021,5,alphatauri,18.0,0,6,10.0,0.0,6.0
2021,5,alpine,17.0,0,7,15.0,0.0,5.0
2021,5,alfa,1.0,0,8,0.0,0.0,8.0
2021,5,williams,0.0,0,9,0.0,0.0,9.0
2021,5,haas,0.0,0,10,0.0,0.0,10.0
2021,6,red_bull,174.0,3,1,149.0,2.0,1.0
2021,6,mercedes,148.0,3,2,148.0,3.0,2.0
2021,6,ferrari,94.0,0,3,78.0,0.0,4.0
2021,6,mclaren,92.0,0,4,80.0,0.0,3.0
2021,6,alphatauri,39.0,0,5,18.0,0.0,6.0
2021,6,aston_martin,37.0,0,6,19.0,0.0,5.0
2021,6,alpine,25.0,0,7,17.0,0.0,7.0
2021,6,alfa,2.0,0,8,1.0,0.0,8.0
2021,6,haas,0.0,0,9,0.0,0.0,10.0
2021,6,williams,0.0,0,10,0.0,0.0,9.0
2021,7,red_bull,215.0,4,1,174.0,3.0,1.0
2021,7,mercedes,178.0,3,2,148.0,3.0,2.0
2021,7,mclaren,110.0,0,3,92.0,0.0,4.0
2021,7,ferrari,94.0,0,4,94.0,0.0,3.0
2021,7,alphatauri,45.0,0,5,39.0,0.0,5.0
2021,7,aston_martin,40.0,0,6,37.0,0.0,6.0
2021,7,alpine,29.0,0,7,25.0,0.0,7.0
2021,7,alfa,2.0,0,8,2.0,0.0,8.0
2021,7,williams,0.0,0,9,0.0,0.0,10.0
2021,7,haas,0.0,0,10,0.0,0.0,9.0
2021,8,red_bull,252.0,5,1,215.0,4.0,1.0
2021,8,mercedes,212.0,3,2,178.0,3.0,2.0
2021,8,mclaren,120.0,0,3,110.0,0.0,3.0
2021,8,ferrari,108.0,0,4,94.0,0.0,4.0
2021,8,alphatauri,46.0,0,5,45.0,0.0,5.0
2021,8,aston_martin,44.0,0,6,40.0,0.0,6.0
2021,8,alpine,31.0,0,7,29.0,0.0,7.0
2021,8,alfa,2.0,0,8,2.0,0.0,8.0
2021,8,williams,0.0,0,9,0.0,0.0,9.0
2021,8,haas,0.0,0,10,0.0,0.0,10.0
2021,9,red_bull,286.0,6,1,252.0,5.0,1.0
2021,9,mercedes,242.0,3,2,212.0,3.0,2.0
2021,9,mclaren,141.0,0,3,120.0,0.0,3.0
2021,9,ferrari,122.0,0,4,108.0,0.0,4.0
2021,9,alphatauri,48.0,0,5,46.0,0.0,5.0
2021,9,aston_martin,44.0,0,6,44.0,0.0,6.0
2021,9,alpine,32.0,0,7,31.0,0.0,7.0
2021,9,alfa,2.0,0,8,2.0,0.0,8.0
2021,9,williams,0.0,0,9,0.0,0.0,9.0
2021,9,haas,0.0,0,10,0.0,0.0,10.0
2021,10,red_bull,289.0,6,1,286.0,6.0,1.0
2021,10,mercedes,285.0,4,2,242.0,3.0,2.0
2021,10,mclaren,163.0,0,3,141.0,0.0,3.0
2021,10,ferrari,148.0,0,4,122.0,0.0,4.0
2021,10,alphatauri,49.0,0,5,48.0,0.0,5.0
2021,10,aston_martin,48.0,0,6,44.0,0.0,6.0
2021,10,alpine,40.0,0,7,32.0,0.0,7.0
2021,10,alfa,2.0,0,8,2.0,0.0,8.0
2021,10,williams,0.0,0,9,0.0,0.0,9.0
2021,10,haas,0.0,0,10,0.0,0.0,10.0
2021,11,mercedes,303.0,4,1,285.0,4.0,2.0
2021,11,red_bull,291.0,6,2,289.0,6.0,1.0
2021,11,ferrari,163.0,0,3,148.0,0.0,4.0
2021,11,mclaren,163.0,0,4,163.0,0.0,3.0
2021,11,alpine,77.0,1,5,40.0,0.0,7.0
2021,11,alphatauri,68.0,0,6,49.0,0.0,5.0
2021,11,aston_martin,48.0,0,7,48.0,0.0,6.0
2021,11,williams,10.0,0,8,0.0,0.0,9.0
2021,11,alfa,3.0,0,9,2.0,0.0,8.0
2021,11,haas,0.0,0,10,0.0,0.0,10.0
2021,12,mercedes,,4,1,303.0,4.0,1.0
2021,12,red_bull,,7,2,291.0,6.0,2.0
2021,12,mclaren,169.0,0,3,163.0,0.0,4.0
2021,12,ferrari,,0,4,163.0,0.0,3.0
2021,12,alpine,80.0,1,5,77.0,1.0,5.0
2021,12,alphatauri,72.0,0,6,68.0,0.0,6.0
2021,12,aston_martin,53.0,0,7,48.0,0.0,7.0
2021,12,williams,20.0,0,8,10.0,0.0,8.0
2021,12,alfa,3.0,0,9,3.0,0.0,9.0
2021,12,haas,0.0,0,10,0.0,0.0,10.0
2021,13,mercedes,,4,1,0.0,4.0,1.0
2021,13,red_bull,,8,2,0.0,7.0,2.0
2021,13,ferrari,,0,3,0.0,0.0,4.0
2021,13,mclaren,170.0,0,4,169.0,0.0,3.0
2021,13,alpine,90.0,1,5,80.0,1.0,5.0
2021,13,alphatauri,84.0,0,6,72.0,0.0,6.0
2021,13,aston_martin,53.0,0,7,53.0,0.0,7.0
2021,13,williams,20.0,0,8,20.0,0.0,8.0
2021,13,alfa,3.0,0,9,3.0,0.0,9.0
2021,13,haas,0.0,0,10,0.0,0.0,10.0
2021,14,mercedes,,4,1,0.0,4.0,1.0
2021,14,red_bull,,8,2,0.0,8.0,2.0
2021,14,mclaren,215.0,1,3,170.0,0.0,4.0
2021,14,ferrari,,0,4,0.0,0.0,3.0
2021,14,alpine,95.0,1,5,90.0,1.0,5.0
2021,14,alphatauri,84.0,0,6,84.0,0.0,6.0
2021,14,aston_martin,59.0,0,7,53.0,0.0,7.0
2021,14,williams,22.0,0,8,20.0,0.0,8.0
2021,14,alfa,3.0,0,9,3.0,0.0,9.0
2021,14,haas,0.0,0,10,0.0,0.0,10.0
